idx,headline,summary,labels
198,A Book From a Blogger About Disappearing New York,The blog “Jeremiah’s Vanishing New York” has been a chronicle of loss for a decade.,0
199,"A Boom in Confederate Monuments, on Private Land","Unlike the Confederate memorials of yesteryear, erected in busy public squares, today’s are mostly appearing far from the bustle of daily life.",5
200,A Boondoggle Masquerading as Tax Reform,The proposals outlined by President Trump and congressional leaders depend on the discredited notion that tax cuts for the rich will help everyone.,3
201,A Boulder Restaurant Celebrating New-Coloradan Cuisine,"The long food narrative of the state informs the whole menu at Arcana, using almost entirely local meat and produce.",2
202,"A Boy’s Scream, a Door Ajar and 12 Dead in a Bronx Fire","The city’s deadliest blaze since 1990 was a “horrible, tragic accident” caused by a child playing with a stove, the mayor said.",7
203,A Bride’s Countdown to Glowing Skin,"Some steps brides can take on their own to prepare and nurture their skin in the weeks, days and hours before their wedding.",0
204,A Brief Anatomy of Trump’s Immigration Meeting With Lawmakers,"The West Wing met The Apprentice when President Trump presided over a meeting, later broadcast on television, of lawmakers from both parties debating immigration policy in the cabinet room.",1
205,A Brief Conversation With Kit Harington About Jon Snow on ‘Game of Thrones’,“It seems ridiculous in cold climates not to have your head protected.”,5
206,"A Brief History of Emoji Art, All the Way to Hollywood","As “The Emoji Movie” hits theaters, here’s a look back at landmark works — books, video and visual art — that make use of the images.",5
207,"A Brief, but Volatile, Tenure",Anthony Scaramucci was named communications director on July 21 and removed July 31. Here are the highlights from the moments in between.,0
208,A Bronx Takeout Spot Honors the Memory of a Mother,"Margarita’s, serving Dominican cuisine, is a permanent version of what once was a food truck.",5
209,"A Brutal Competition, Island to Island, in Sweden","On the Stockholm Archipelago, athletes cover a 46-mile trek that takes them over 26 islands. Rich Roll, who runs a fitness podcast, was one of them.",5
210,A Bull Market Should Make Investors Happy. This One Isn’t.,"Markets are breaking one record after another, but many investors are on the sidelines. The anxiety is a contrast to the euphoria of other bull markets.",5
211,A Cage Fighter With a Soft Touch for Hard-Core Jihadists,"Usman Raja, a former mixed martial arts fighting star, has earned international attention for his singular method of rehabilitating jihadists.",5
212,A Cake You Can Take With You Anywhere,The visiting cake has a durable goodness that makes it a perfect treat for travel.,5
213,A Calming Elixir to Drink Before Bedtime,The creative consultant Matilda Goad includes a warm blend of turmeric and coconut milk in her nightly de-stressing routine.,5
214,A Canadian Defeats Nadal on Canada’s Biggest Tennis Stage,"Denis Shapovalov, 18, ranked No. 143 in the world, upset Rafael Nadal in three sets in the round of 16 at the Rogers Cup in Montreal.",8
215,A Capital Consumed by Talk of Scandal and Suspicion,"A day after the first charges from the investigation into Russian election interference, the president seethed, his party ducked and the opposition chortled.",5
216,A Catholic Priest in Wisconsin Reveals a Secret: ‘I Am Gay’,"Father Gregory Greiten, a priest in Milwaukee, opened up to his parishioners and to readers of a Catholic newspaper about his sexuality, saying role models were needed to say there is nothing wrong with being gay.",4
217,A Catskills Inn Gets a Modern Makeover,Scribner’s Catskill Lodge has a contemporary look (and cuisine) and an ideal location for Hunter Mountain skiing.,8
218,A Chance to Catch Vegan Tuna,"Whole foods is using Ahimi, from a San Francisco-based company, in vegan rolls and sushi.",8
219,A Chance to Defuse the Catalonia Crisis,The leaders of Spain and Catalonia have made their point. Now it’s time to show true leadership.,5
220,A Chat With MacArthur Genius Nikole Hannah-Jones,"The editor in chief of The New York Times Magazine sits down with the grant winner, who writes for the magazine about segregation in housing and education.",0
221,A Chef Will Wind Down His Crusade to Feed Puerto Rico,"In just a month, José Andrés created a network that has fed more people there than any other group. Now, he says, it’s time to let the economy recover.",4
222,A Cher Musical is Broadway-Bound,"“The Cher Show,” a musical that uses her songs to tell her life story, will open first in Chicago.",5
223,A Chicago Restaurant With an Impressive Pedigree and a Nordic Soul,"Elske, which opened in December in the restaurant-rich West Loop, offers a relatively affordable tasting menu and à la carte options that nimbly blend Midwestern and Nordic sensibilities.",8
224,A Child’s Death Brings ‘Trauma That Doesn’t Go Away’,"Even more than other parents, the elderly struggle to recover from the death of a child.",7
225,A Chinese Empire Reborn,The Communist Party’s emerging empire is more the result of force than a gravitational pull of Chinese ideas.,5
226,A Chinese Novelist Is Found in Translation,"For Xue Yiwei, Canada was a safe haven in which to write, but now he’s finding an audience abroad that appreciates his subversive novel.",5
227,A Chinese Video Game Rakes in Cash — and Draws Young Rule Breakers,"Amid political pressure, Tencent’s popular Honor of Kings added limits on how long young people can play, but fake accounts and other workarounds have proliferated.",5
228,A Christmas Gift for the Wealthy,"The Republican tax plan is a gift, but not for most Americans.",3
229,A City Where East Meets West and the Past Is Always Present,"Richard Fidler’s “Ghost Empire” and Bettany Hughes’s “Istanbul” explore the intricate, improbable history of one of the world’s great urban centers.",5
230,A City of Secrets,"On a Vespa tour of his Milan, Andrea Incontri, the creative director of Tod’s, threads the maze of his mysterious city.",5
231,A Classic French Home With Iconic Memphis Design,"The late designer Ettore Sottsass may be finally getting his due, but his most passionate collector refuses to take him too seriously — just as Sottsass himself would have wanted.",5
232,"A Cleansing Juice Recipe, From the Missoni Family","Margherita Missoni Amos on the simple, stomach-calming tonic that's been passed down for generations.",8
233,A Cleanup of ‘Holes in the Wall’ in China’s Capital,A sweeping reconstruction project has wiped out dozens of the neighborhood shops and restaurants that give the capital a bit of its rakish charm.,7
234,A Climate Science Report That Changes Minds? Don’t Bet on It,Opinions on climate change largely follow partisan lines and a dire new report is unlikely to reset the political debate.,7
235,A Close-Up on Mysteries Made of Stone in Saudi Arabia’s Desert,Structures that may have been created by ancient tribes could only be studied using Google Earth. Saudi officials finally invited an archaeologist to observe them via helicopter.,5
236,A Collector’s Dream: Creating Your Own Museum as a Legacy,"Collectors who want their life’s work to live on after they die sometimes do this, but like many things, there is more to it than meets the eye.",5
237,A Colombian Rebel Group Resumes Attacks After Cease-Fire Ends,"While no deaths were reported, the attacks highlighted the challenges Colombia faces in negotiating a peace deal with the ELN rebel group similar to the one it signed with the larger FARC group.",7
238,A Comic Strip Mirrors the Ravages of Climate Change,The newspaper strip “Arctic Circle” will focus on global warming this week to coincide with the sequel to the documentary “An Inconvenient Truth.”,5
239,A Consumer Advocate Battles Equifax and a Storm,"“I managed to respond to the first several hundred emails, but a backlog built up as the hurricane came and went and I transported my father back home.”",5
240,A Controversial Restoration That Wipes Away the Past,The restoration of Chartres Cathedral asks questions about how we preserve the past — and which past we preserve.,5
